Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2021-2022 Actual,2021-01-01,High School,10334.76
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2022-2023 Budget,2022-01-01,High School,8902.32
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2023-2024 Proposed,2023-01-01,High School,18601.51
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2021-2022 Actual,2021-01-01,High School,600.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2022-2023 Budget,2022-01-01,High School,0.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2020-2021 Actual,2020-01-01,High School,500.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2021-2022 Actual,2021-01-01,High School,308.4
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2022-2023 Budget,2022-01-01,High School,700.0
608.0,1001131608200000 - HS INSTR/PE,100-1131-608-200,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608200000,HS INSTR/PE,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,111.0,LIC SALARIES,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,55848.96
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,111.0,LIC SALARIES,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,51999.93
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,111.0,LIC SALARIES,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,61714.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,111.0,LIC SALARIES,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,66461.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,2952.56
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,2309.71
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,7831.45
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,2924.28
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,3149.59
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,4602.36
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,3987.66
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,4425.98
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,3065.61
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,4218.33
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,3881.32
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,3392.86
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,4283.42
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,3454.28
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,5423.22
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,4180.56
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,3823.14
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,4844.55
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,4994.7
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,231.0,WRKRS COMP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,196.92
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,231.0,WRKRS COMP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,206.06
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,231.0,WRKRS COMP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,339.43
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,231.0,WRKRS COMP,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,731.07
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,233.0,PFMLI,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,233.0,PFMLI,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,0.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,233.0,PFMLI,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,246.86
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,233.0,PFMLI,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,2658.44
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,15075.96
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,17224.68
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,17804.64
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,18601.51
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2020-2021 Actual,2020-01-01,High School,227.88
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2021-2022 Actual,2021-01-01,High School,244.88
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2022-2023 Budget,2022-01-01,High School,400.0
608.0,1001131608210000 - HS INSTR/SEC LANG,100-1131-608-210,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608210000,HS INSTR/SEC LANG,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2021-2022 Actual,2021-01-01,High School,32.17
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2022-2023 Budget,2022-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2021-2022 Actual,2021-01-01,High School,983.34
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2022-2023 Budget,2022-01-01,High School,0.0
608.0,1001131608270000 - HS INSTR/CAREERS,100-1131-608-270,470.0,COMPUTER SOFTWARE,100,GENERAL FUND,1001131608270000,HS INSTR/CAREERS,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2021-2022 Actual,2021-01-01,High School,1175.86
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2022-2023 Budget,2022-01-01,High School,800.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,542.0,REPL EQUIP,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,542.0,REPL EQUIP,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2021-2022 Actual,2021-01-01,High School,512.05
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,542.0,REPL EQUIP,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2022-2023 Budget,2022-01-01,High School,0.0
608.0,1001131608271000 - HS INSTR/CULINARY,100-1131-608-271,542.0,REPL EQUIP,100,GENERAL FUND,1001131608271000,HS INSTR/CULINARY,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,111.0,LIC SALARIES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,68865.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,111.0,LIC SALARIES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,70669.19
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,111.0,LIC SALARIES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,54070.54
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,111.0,LIC SALARIES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,40707.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,5669.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,4293.9
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,6861.5
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,3057.09
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,4240.14
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,4032.34
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,212.0,PERS PICK-UP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,2442.42
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,5457.61
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,4127.02
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,3695.87
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,2377.29
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,4183.55
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,5766.66
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,3026.46
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,3321.7
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,5157.94
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,5274.94
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,4244.54
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,3059.23
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,231.0,WRKRS COMP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,238.8
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,231.0,WRKRS COMP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,244.99
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,231.0,WRKRS COMP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,297.39
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,231.0,WRKRS COMP,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,447.77
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,233.0,PFMLI,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,233.0,PFMLI,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,233.0,PFMLI,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,216.28
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,233.0,PFMLI,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,1628.28
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,8513.64
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,5699.52
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,14777.85
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,241.0,MED-DEN-VIS,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,10629.73
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,6623.88
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,242.0,OTHER CONTRACTED BENES,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2021-2022 Actual,2021-01-01,High School,0.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2022-2023 Budget,2022-01-01,High School,500.0
608.0,1001131608290000 - HS INSTR/OTH,100-1131-608-290,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001131608290000,HS INSTR/OTH,2023-2024 Proposed,2023-01-01,High School,0.0
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,111.0,LIC SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2020-2021 Actual,2020-01-01,High School,59231.28
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,111.0,LIC SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2021-2022 Actual,2021-01-01,High School,59530.05
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,111.0,LIC SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2022-2023 Budget,2022-01-01,High School,36395.0
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,111.0,LIC SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2023-2024 Proposed,2023-01-01,High School,63436.9
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,112.0,CLASS SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2020-2021 Actual,2020-01-01,High School,16282.46
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,112.0,CLASS SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2021-2022 Actual,2021-01-01,High School,23518.51
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,112.0,CLASS SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2022-2023 Budget,2022-01-01,High School,12592.69
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,112.0,CLASS SALARIES,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2023-2024 Proposed,2023-01-01,High School,22829.07
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,131.0,PREMIUM PAY,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2020-2021 Actual,2020-01-01,High School,0.0
608.0,1001131608560000 - HS INSTR/NAT RES,100-1131-608-560,131.0,PREMIUM PAY,100,GENERAL FUND,1001131608560000,HS INSTR/NAT RES,2021-2022 Actual,2021-01-01,High School,4695.0
